File Name,Category,Confidence Score,Timestamp
biological_11.jpg,glass,0.7053,2025-12-02 14:02:59
glass_1.jpg,glass,0.9879,2025-12-02 14:03:02
glass_144.jpg,glass,1.0000,2025-12-02 14:03:02
glass_235.jpg,glass,0.9995,2025-12-02 14:03:02
glass_237.jpg,glass,1.0000,2025-12-02 14:03:02
glass_354.jpg,glass,1.0000,2025-12-02 14:03:02
glass_374.jpg,glass,1.0000,2025-12-02 14:03:03
glass_415.jpg,glass,1.0000,2025-12-02 14:03:03
glass_416.jpg,glass,0.9999,2025-12-02 14:03:03
glass_454.jpg,glass,1.0000,2025-12-02 14:03:03
glass_457.jpg,glass,1.0000,2025-12-02 14:03:03
glass_500.jpg,glass,1.0000,2025-12-02 14:03:03
glass_69.jpg,glass,1.0000,2025-12-02 14:03:03
plastic_11.jpg,glass,0.9977,2025-12-02 14:03:06
trash_10.jpg,glass,0.6133,2025-12-02 14:03:09
00595d48e9f941d2be4ab6d414d06004.jpg,glass,0.9735,2025-12-02 14:34:11
00b04b07e5f94af2957f0a7bc93bbe3e.jpg,glass,0.9436,2025-12-02 14:34:11
0272e4acd2844da0bf3074f5b4ea4aae.jpg,glass,0.9769,2025-12-02 14:34:14
0279b191506a4616b385e5e08db494ac.jpg,glass,0.6362,2025-12-02 14:34:14
02edff24cade45f7a11e3713fa817ab0.jpg,glass,0.6878,2025-12-02 14:34:15
03acf79cb1264729ab8fd9af8d37d471.jpg,glass,0.7237,2025-12-02 14:34:16
03c6deb084d7426f9b71ca37c626cab9.jpg,glass,0.9296,2025-12-02 14:34:17
0495309df63443efbc0f72f86c922300.jpg,glass,0.9970,2025-12-02 14:34:19
065ad8fef83843f58740aefabc889658.jpg,glass,0.8826,2025-12-02 14:34:22
0688d926a8204f7d91d6def71c88a491.jpg,glass,0.6563,2025-12-02 14:34:23
0689e8e439904dfebe3e350f86e64896.jpg,glass,0.9748,2025-12-02 14:34:23
06dc14faf94f4347ac080805f700a481.jpg,glass,0.3266,2025-12-02 14:34:24
07120f2cc4944e2099b5f221da6e0e21.jpg,glass,0.6289,2025-12-02 14:34:24
07467d43bd9e4da3a594b37f5bcb793a.jpg,glass,0.9736,2025-12-02 14:34:25
07a8641b455046f8bf58a8e91c5ccfe5.jpg,glass,0.8852,2025-12-02 14:34:26
07d36c17998947788223b71367d7c2ba.jpg,glass,0.8527,2025-12-02 14:34:26
08d6c806ed8d4defa44303e043894285.jpg,glass,0.7243,2025-12-02 14:34:28
08dcbed542a94f228f2d1d8eded156f9.jpg,glass,0.8744,2025-12-02 14:34:28
0908978098b44314b53be0b87633f3f7.jpg,glass,0.9790,2025-12-02 14:34:29
