File Name,Category,Confidence Score,Timestamp
battery_11.jpg,metal,0.9367,2025-12-02 14:02:57
battery_8.jpg,metal,0.6437,2025-12-02 14:02:58
metal_181.jpg,metal,0.8458,2025-12-02 14:03:03
metal_184.jpg,metal,0.9272,2025-12-02 14:03:03
metal_187.jpg,metal,0.9983,2025-12-02 14:03:03
metal_211.jpg,metal,0.9999,2025-12-02 14:03:04
metal_237.jpg,metal,0.9999,2025-12-02 14:03:04
metal_266.jpg,metal,0.9935,2025-12-02 14:03:04
metal_286.jpg,metal,0.9991,2025-12-02 14:03:04
metal_289.jpg,metal,0.9998,2025-12-02 14:03:04
metal_313.jpg,metal,0.9474,2025-12-02 14:03:04
metal_81.jpg,metal,0.9981,2025-12-02 14:03:04
metal_90.jpg,metal,1.0000,2025-12-02 14:03:04
010bd29f806048e2b676ab52de7ae375.jpg,metal,0.9904,2025-12-02 14:34:11
02443b8424a7451f8aaf31ae2ba2a4d5.jpg,metal,0.5075,2025-12-02 14:34:14
03e8e614a06a4ea89045f5e8762de577.jpg,metal,0.5151,2025-12-02 14:34:17
03ec3c53b70a47c8abf02d09b9ddfde9.jpg,metal,0.9671,2025-12-02 14:34:18
03f4015a06a943a797ea200ef897da3f.jpg,metal,0.7614,2025-12-02 14:34:18
040401b9b0cc4c619f0f1bcc552bdc3e.jpg,metal,0.9791,2025-12-02 14:34:18
05fb08ad0ccf438f8acd3669b0cf6bae.jpg,metal,0.9026,2025-12-02 14:34:22
06102194d50a49c0a49c18ccc3b82776.jpg,metal,0.4791,2025-12-02 14:34:22
06cf796118bb4b6493cc65709391881a.jpg,metal,0.9168,2025-12-02 14:34:24
085ffc4616e44050a260aba784313fbe.jpg,metal,0.8930,2025-12-02 14:34:27
0884088330534234ac969412e202760b.jpg,metal,0.8037,2025-12-02 14:34:27
08ed6d2a507c4219b930fce2a7e864e7.jpg,metal,0.8540,2025-12-02 14:34:29
0987e03a78a54b9b966d8a871116fb43.jpg,metal,0.6523,2025-12-02 14:34:31
0991817aadf8431ea1793e532f224435.jpg,metal,0.7457,2025-12-02 14:34:31
0b803804521e42fcbf3dc18cd0b1fff1.jpg,metal,0.9997,2025-12-02 14:34:36
0df1da6fe48640e28328b3776a49a88a.jpg,metal,0.9995,2025-12-02 14:34:41
0ec9565296d5486589d2e75e7a6e602b.jpg,metal,0.9957,2025-12-02 14:34:43
114c234e113d43778877c9f9c8ebb6e9.jpg,metal,0.5758,2025-12-02 14:34:48
11ec497c7c43446b817bdb38e958753a.jpg,metal,0.9243,2025-12-02 14:34:49
13a5ab534166443d862997cb12550a42.jpg,metal,0.5680,2025-12-02 14:34:52
146c2b42b70c4a3aafa573413919afb1.jpg,metal,0.8352,2025-12-02 14:34:53
14721467140340eb8bd3721bfd495901.jpg,metal,0.7267,2025-12-02 14:34:53
15199e0915a84c00849eee8972bd677d.jpg,metal,0.6811,2025-12-02 14:34:54
168b5fb3a514476bb0019813f1458d0e.jpg,metal,0.7994,2025-12-02 14:34:57
180f89c2fbc84993af7123acc26a9070.jpg,metal,0.3559,2025-12-02 14:35:03
181c22464b0f4e5da8725e560bf1d990.jpg,metal,0.9390,2025-12-02 14:35:03
1829564d4be74c4f8904f35eb8d882ae.jpg,metal,0.9042,2025-12-02 14:35:03
18bd34cdd3134170a56105ed286ce972.jpg,metal,0.4984,2025-12-02 14:35:04
18e65b814f8043dca20aafa41634263f.jpg,metal,0.9753,2025-12-02 14:35:05
194ea6db46fe4190bad85ba7fb86daac.jpg,metal,0.3398,2025-12-02 14:35:06
1b94920bd7c8478a8f461fa17783e067.jpg,metal,0.9095,2025-12-02 14:35:10
1ba82b414075425abb173cf6b5ec59cf.jpg,metal,0.7127,2025-12-02 14:35:10
1ba99edc19b54f93bdb385becc578c0b.jpg,metal,0.7347,2025-12-02 14:35:10
1c274b099f9b4e6884ae9b1c4c7b8641.jpg,metal,0.4327,2025-12-02 14:35:11
1c311af5c6ff4eb48970a6633bf4a952.jpg,metal,0.9994,2025-12-02 14:35:11
1c3c44ec509d4034a45a583e811190d1.jpg,metal,0.9703,2025-12-02 14:35:11
1c4522633200415785266e46774f1729.jpg,metal,0.6966,2025-12-02 14:35:12
1c9c188c8eed4d4dae82182c43f13130.jpg,metal,0.6607,2025-12-02 14:35:13
1d6b74d2338a4876966922e4d9f3625f.jpg,metal,0.9817,2025-12-02 14:35:14
1de6e5e4629a47a1a1eddeabec4bd1cb.jpg,metal,1.0000,2025-12-02 14:35:15
1f1a8af7c9444c81a52bb0cbedece89e.jpg,metal,0.8108,2025-12-02 14:35:18
1f8a9dcf3f094925a770cf8e5daa22a4.jpg,metal,0.4464,2025-12-02 14:35:19
1f91d817ebbf4a4a88d2265561955b6f.jpg,metal,0.9168,2025-12-02 14:35:19
200132e65b28416896c789f38a8c5775.jpg,metal,0.7515,2025-12-02 14:35:20
202a4dcf9a154b03b5e2060c8b0dafca.jpg,metal,0.9085,2025-12-02 14:35:20
20850631ee6e4f1fbed31b1663ce49b0.jpg,metal,0.7314,2025-12-02 14:35:21
20c5404fd31046a8835bce70c0a66153.jpg,metal,0.9850,2025-12-02 14:35:21
21da262887f04d26b03403af9bbcfa09.jpg,metal,0.9172,2025-12-02 14:35:24
22f32ecbc3d5477fa7edefbf59dfb154.jpg,metal,0.9857,2025-12-02 14:35:25
23fa4380ef8040a0a32f43b5add14cda.jpg,metal,0.8345,2025-12-02 14:35:26
240fa6a5dcbb44048f444a4ca1358564.jpg,metal,0.8761,2025-12-02 14:35:27
2453c8f06c4b4ddb97e5e2466d28f34a.jpg,metal,0.9777,2025-12-02 14:35:27
245cc7a8fc1644a48081cc068a6f1f88.jpg,metal,0.4244,2025-12-02 14:35:27
24936b9869fe413ba5d82dd956f0c7d6.jpg,metal,0.9932,2025-12-02 14:35:28
24bd763b3c3844cabee43a9618632577.jpg,metal,0.7108,2025-12-02 14:35:28
24d4d822737147818fa6a8ac76486aff.jpg,metal,0.7964,2025-12-02 14:35:28
26535ab1c6054e5da7c88866cce1247a.jpg,metal,0.4388,2025-12-02 14:35:33
26bfe814b6c243be84993043090f235c.jpg,metal,0.8880,2025-12-02 14:35:33
270c7840a0894099823e7a552b078f45.jpg,metal,0.6175,2025-12-02 14:35:34
273ddcec50ac4d50adf57bf89282dade.jpg,metal,0.7205,2025-12-02 14:35:35
27bc0b021cd74e61bcc7047fa0b9cfe3.jpg,metal,0.7005,2025-12-02 14:35:36
27ce223a136e4222b32feb497f3651ee.jpg,metal,0.8875,2025-12-02 14:35:36
28539c9679034b10998ca72acd6bda5b.jpg,metal,0.7533,2025-12-02 14:35:37
29ebac0d58274f9ba392a86f71d74910.jpg,metal,0.9995,2025-12-02 14:35:39
2a0f5ee011a54c2ca93e7f20ad14a434.jpg,metal,0.9999,2025-12-02 14:35:39
2aa1a89a27094211a33443479952cce9.jpg,metal,0.7021,2025-12-02 14:35:40
2b7a8058dc01499b8c373e248d04d1de.jpg,metal,0.5043,2025-12-02 14:35:42
2b7e51249bf0472681fdea35266f35f9.jpg,metal,0.9469,2025-12-02 14:35:42
2bac5fefadf74f4fa7d65dc9e7b7f78c.jpg,metal,0.8169,2025-12-02 14:35:42
2c15b79c523e4ea9b1bd88d79a94d163.jpg,metal,0.6666,2025-12-02 14:35:43
2e27cc265794482a810a8e04c7fbd736.jpg,metal,0.6565,2025-12-02 14:35:47
2e930e651c89483e8098a436ac0f8e94.jpg,metal,0.9754,2025-12-02 14:35:48
2ec61677413d49968a1b334e591b8f5e.jpg,metal,0.4051,2025-12-02 14:35:48
2f7741241ec2428aa85073cafcbd3614.jpg,metal,0.8920,2025-12-02 14:35:50
308f0380c3f54a3192b4edec54342d5b.jpg,metal,0.9523,2025-12-02 14:35:53
312abcdc234d479abd8fe4c0d204d439.jpg,metal,0.9429,2025-12-02 14:35:54
324f96bb4b47448e9c2e2d5ad3aca68a.jpg,metal,0.9923,2025-12-02 14:35:57
33159239cb4e410ea3f71870299fce49.jpg,metal,0.9695,2025-12-02 14:35:58
3351d7a55be1482db12a848c2293972d.jpg,metal,0.6886,2025-12-02 14:35:59
33a1d98d173b4e43bf3aaa2870669a04.jpg,metal,0.9778,2025-12-02 14:35:59
33aca0d1b8c74fd3921e3270de50acfa.jpg,metal,0.5584,2025-12-02 14:35:59
341471b1a5034e22a6269ed7de79aa4a.jpg,metal,0.9151,2025-12-02 14:36:00
34b640eacd7848b5b5cdc7b3be76cd95.jpg,metal,0.9941,2025-12-02 14:36:02
35afbde1da6d4697ac127c3b8c2f9764.jpg,metal,0.9758,2025-12-02 14:36:04
36102c2293cb4adbbd81d130d59a88fb.jpg,metal,0.3636,2025-12-02 14:36:06
3691e4ec28e94366bef605262791f143.jpg,metal,0.3758,2025-12-02 14:36:07
3706e40d5ad84b17989ba63cd96a01f4.jpg,metal,0.5475,2025-12-02 14:36:08
370b9504294d43e7857c8759cfd15ee8.jpg,metal,0.6021,2025-12-02 14:36:08
37586407f94647ca9430a5ec68cd62d0.jpg,metal,0.8866,2025-12-02 14:36:09
37f74964f25c4937baf6dca08568679c.jpg,metal,0.6703,2025-12-02 14:36:10
38063c0552b04f4c9f0aa7bc17c8826d.jpg,metal,0.4430,2025-12-02 14:36:11
390a6ec3ce5447e3a71bfe5d8fa2e5ff.jpg,metal,0.9789,2025-12-02 14:36:12
39af21897d044f8f927d46f2c2711636.jpg,metal,0.9955,2025-12-02 14:36:13
3a47a7348a9e4370bcfc59ba774f2a5b.jpg,metal,0.8601,2025-12-02 14:36:15
3b0567fcbedc445bbc6d43407dd12d50.jpg,metal,0.8562,2025-12-02 14:36:17
3c7a391aefe2493ab2114ec2722f022b.jpg,metal,0.9998,2025-12-02 14:36:19
3c86b1e35d4348fbb1484277c147444c.jpg,metal,0.6334,2025-12-02 14:36:19
3cc0c8ea51b34fadb0e72f3d16c91391.jpg,metal,0.9666,2025-12-02 14:36:20
3e383df8b11046a4b671672bc282cf2c.jpg,metal,0.9896,2025-12-02 14:36:23
3e3e048e26b848eaa4a9f8fe05a8f0d2.jpg,metal,0.9243,2025-12-02 14:36:23
3f295f4ce1ea4d0db73a21696c3f59f3.jpg,metal,0.6288,2025-12-02 14:36:24
41136a0d154b4e8f93d1cef2a7105ec0.jpg,metal,0.7556,2025-12-02 14:36:27
42c8a2f6a95d45d6ab03f48b8ac92e1e.jpg,metal,0.6987,2025-12-02 14:36:31
42deff15457845869f6a4d9aeb69c4d7.jpg,metal,0.4240,2025-12-02 14:36:31
42e462877f26481186bd2364bf946b10.jpg,metal,0.9698,2025-12-02 14:36:31
42f8bd19763d4117821d3875b1564ff8.jpg,metal,0.4188,2025-12-02 14:36:31
4532657738dd4584a6e6442c13efd555.jpg,metal,0.5224,2025-12-02 14:36:36
455bab7fad54406c8ac41f351e783785.jpg,metal,0.4243,2025-12-02 14:36:37
45ac9818e6e949e5af7b894713fede81.jpg,metal,0.8552,2025-12-02 14:36:38
46240039f90c4fe0a7d571ce81ba1b10.jpg,metal,0.4847,2025-12-02 14:36:39
466d6c5a9df64635b7ca4a5fcb2f06e6.jpg,metal,0.9736,2025-12-02 14:36:40
469c17f3d0144b9daa6719d166960015.jpg,metal,0.7755,2025-12-02 14:36:40
46d36f84b9e54b90abc59292bc895d84.jpg,metal,0.9859,2025-12-02 14:36:41
47dc4b45b58e411d9c61c4bdfe5bce02.jpg,metal,0.9913,2025-12-02 14:36:43
4822d2ecdf034020a17bfa81be11ac77.jpg,metal,0.9823,2025-12-02 14:36:43
4964d650871442a589d6ff7bc86565b6.jpg,metal,0.9133,2025-12-02 14:36:45
49bc31ddbd6548f5944592d62ef83cda.jpg,metal,0.4236,2025-12-02 14:36:45
49d63a50bd2f46edab931b2c3dee335e.jpg,metal,0.7249,2025-12-02 14:36:45
4a564b46a78c4f409c54730caf95b8d2.jpg,metal,0.4355,2025-12-02 14:36:46
4aa4a423023c4eedb7e092acf3cfb3ae.jpg,metal,0.5612,2025-12-02 14:36:47
4af9fa534d40409d9b25f7108692c251.jpg,metal,0.9927,2025-12-02 14:36:48
4afd36e69b99419098d03bf27fa602d9.jpg,metal,0.9664,2025-12-02 14:36:48
4c6a7b5b249e409fad1d2f21fe80dc42.jpg,metal,0.8221,2025-12-02 14:36:52
4ed434b9b0f9496d83b954a9634b0696.jpg,metal,0.9908,2025-12-02 14:36:56
4f1c5109f46d4f9d960db57ce3085598.jpg,metal,0.7415,2025-12-02 14:36:57
51b4518751284a04af1cfe7d3b90c633.jpg,metal,0.7750,2025-12-02 14:37:02
5346275b38e04187b7a0db92087d5fea.jpg,metal,0.9588,2025-12-02 14:37:06
53cf0a07e2b74798a11ab7f9650f776c.jpg,metal,0.5272,2025-12-02 14:37:07
542000b2e52f4dcc9b03c04102acfad3.jpg,metal,0.9358,2025-12-02 14:37:08
548f77894df3450bb8911a49336fcc71.jpg,metal,0.5294,2025-12-02 14:37:10
54e54bc7f2694ba98a924426617f58ec.jpg,metal,0.4383,2025-12-02 14:37:11
553d32332cee4d048690a16d5a19354c.jpg,metal,0.9198,2025-12-02 14:37:12
577466b3e96a4f528367f456bd5c2124.jpg,metal,0.9996,2025-12-02 14:37:16
579ead5407d44bf1b8a218a4cd36021e.jpg,metal,0.4702,2025-12-02 14:37:17
57cbbdff66884bad90f63426087f6c4e.jpg,metal,0.8846,2025-12-02 14:37:17
57e0244ace1048a9901cd5732ec96c0d.jpg,metal,0.9999,2025-12-02 14:37:17
59140e0132e1427dbf4dac3dcc325fa2.jpg,metal,0.9138,2025-12-02 14:37:20
5916cac5f38e43cd9f3bbda0134db85b.jpg,metal,0.9957,2025-12-02 14:37:21
59fd9e640bf44045af5efba64729bf1a.jpg,metal,0.9907,2025-12-02 14:37:22
5a5a881b0d1f4f159d81b9e37a10b70f.jpg,metal,0.3450,2025-12-02 14:37:23
5a8caa6709004edf9b68551b7bcaa045.jpg,metal,0.5409,2025-12-02 14:37:23
5b21f1ee14bf4476a98eaa8478710f83.jpg,metal,0.5594,2025-12-02 14:37:25
5c4b5a63faf245c99a529d1e975eba34.jpg,metal,0.5585,2025-12-02 14:37:27
5d2fa85a0d9347cf8fec216aa23660c4.jpg,metal,0.6721,2025-12-02 14:37:30
5d53b001471f411a8160ff907cdafb4e.jpg,metal,0.3445,2025-12-02 14:37:30
5d81c272e414420e9b7f33c2053476ef.jpg,metal,0.6499,2025-12-02 14:37:30
5daa64db8c8647e58a6ce5c907e19fb2.jpg,metal,0.9930,2025-12-02 14:37:31
5e36bce0053a4a4a89716c3f5d2c72cc.jpg,metal,0.5839,2025-12-02 14:37:32
5f3ed0ab561149d7b17cb1c772ea01d3.jpg,metal,0.5608,2025-12-02 14:37:34
610152409d9b4dba987ee69bd1e90792.jpg,metal,0.6328,2025-12-02 14:37:38
6184752ef2af410a984381c85658c96b.jpg,metal,0.7630,2025-12-02 14:37:39
61c8941a371a4d60b2d1a846810df315.jpg,metal,0.4300,2025-12-02 14:37:40
66320fc86616473c9d9d0ba52f484f00.jpg,metal,0.6945,2025-12-02 14:37:48
66f2c8a75a074ffaa152736cf9f247c3.jpg,metal,0.9082,2025-12-02 14:37:51
66ff910cc32f4bbdaf6d6667e3044a34.jpg,metal,0.5911,2025-12-02 14:37:51
67d9af4ba4534b62b020b5b372b34e30.jpg,metal,0.3739,2025-12-02 14:37:52
6885402227e54ef1912a2c3bb87ee84f.jpg,metal,0.9354,2025-12-02 14:37:53
68c10a1572314af48112d8587a0341f3.jpg,metal,0.6572,2025-12-02 14:37:54
692f5462f87d4090a592b5e3db2d14a2.jpg,metal,0.9771,2025-12-02 14:37:56
6a4584ec5e7d41d7a752c52b20733c96.jpg,metal,0.6770,2025-12-02 14:37:58
6a4d9faf229e4440ad6b44dcb06a58f3.jpg,metal,0.6397,2025-12-02 14:37:58
6c448954eedc41379206543f60b2bb92.jpg,metal,0.7833,2025-12-02 14:38:03
